,0
2998,617
2999,617
3000,618
3001,618
3002,618
3003,618
3004,619
3005,619
3006,619
3007,619
3008,620
3009,620
3010,620
3011,620
3012,620
3013,621
3014,621
3015,621
3016,621
3017,621
3018,621
3019,621
3020,621
3021,622
3022,622
3023,622
3024,623
3025,623
3026,625
3027,625
3028,625
3029,627
3030,627
3031,627
3032,628
3033,628
3034,628
3035,628
3036,628
3037,628
3038,628
3039,628
3040,629
3041,630
3042,630
3043,630
3044,631
3045,631
3046,632
3047,632
3048,632
3049,632
3050,633
3051,633
3052,633
3053,633
3054,634
3055,634
3056,634
3057,634
3058,634
3059,635
3060,635
3061,636
3062,636
3063,636
3064,636
3065,637
3066,637
3067,637
3068,637
3069,637
3070,638
3071,639
3072,641
3073,641
3074,641
3075,642
3076,642
3077,642
3078,644
3079,644
3080,645
3081,645
3082,645
3083,646
3084,646
3085,647
3086,647
3087,648
3088,649
3089,649
3090,649
3091,649
3092,649
3093,650
3094,650
3095,651
3096,652
3097,652
3098,652
3099,653
3100,653
3101,653
3102,654
3103,655
3104,655
3105,656
3106,656
3107,656
3108,658
3109,658
3110,659
3111,659
3112,659
3113,659
3114,659
3115,659
3116,660
3117,660
3118,660
3119,661
3120,661
3121,662
3122,663
3123,663
3124,663
3125,663
3126,663
3127,663
3128,664
3129,665
3130,665
3131,666
3132,666
3133,667
3134,667
3135,667
3136,668
3137,668
3138,668
3139,669
3140,670
3141,670
3142,670
3143,670
3144,670
3145,672
3146,672
3147,673
3148,673
3149,673
3150,675
3151,675
3152,676
3153,676
3154,676
3155,676
3156,676
3157,677
3158,677
3159,678
3160,678
3161,678
3162,678
3163,679
3164,679
3165,680
3166,681
3167,681
3168,681
3169,681
3170,681
3171,682
3172,682
3173,683
3174,683
3175,684
3176,684
3177,685
3178,685
3179,685
3180,685
3181,685
3182,686
3183,686
3184,686
3185,688
3186,688
3187,689
3188,690
3189,690
3190,690
3191,690
3192,690
3193,690
3194,691
3195,691
3196,692
3197,693
3198,694
3199,694
3200,694
3201,694
3202,694
3203,695
3204,695
3205,695
3206,695
3207,696
3208,696
3209,696
3210,696
3211,697
3212,697
3213,697
3214,698
3215,700
3216,702
3217,702
3218,702
3219,705
3220,705
3221,705
3222,706
3223,706
3224,706
3225,706
3226,707
3227,707
3228,708
3229,708
3230,708
3231,708
3232,709
3233,710
3234,712
3235,712
3236,713
3237,713
3238,714
3239,714
3240,715
3241,715
3242,715
3243,715
3244,715
3245,715
3246,715
3247,715
3248,716
3249,716
3250,717
3251,717
3252,718
3253,719
3254,719
3255,719
3256,720
3257,720
3258,720
3259,720
3260,722
3261,722
3262,723
3263,723
3264,724
3265,724
3266,724
3267,724
3268,725
3269,725
3270,725
3271,725
3272,725
3273,725
3274,725
3275,725
3276,725
3277,725
3278,726
3279,726
3280,727
3281,727
3282,728
3283,728
3284,729
3285,729
3286,730
3287,730
3288,731
3289,731
3290,732
3291,732
3292,732
3293,732
3294,733
3295,733
3296,733
3297,733
3298,734
3299,735
3300,736
3301,736
3302,736
3303,736
3304,738
3305,740
3306,740
3307,740
3308,740
3309,740
3310,742
3311,742
3312,743
3313,743
3314,743
3315,743
3316,743
3317,744
3318,744
3319,744
3320,744
3321,745
3322,745
3323,745
3324,745
3325,745
3326,746
3327,746
3328,746
3329,746
3330,746
3331,746
3332,746
3333,746
3334,747
3335,747
3336,748
3337,748
3338,749
3339,749
3340,749
3341,749
3342,749
3343,750
3344,750
3345,751
3346,752
3347,752
3348,754
3349,754
3350,754
3351,754
3352,754
3353,755
3354,756
3355,756
3356,756
3357,756
3358,758
3359,759
3360,759
3361,760
3362,761
3363,761
3364,761
3365,762
3366,762
3367,762
3368,762
3369,762
3370,763
3371,763
3372,763
3373,763
3374,764
3375,764
3376,764
3377,765
3378,766
3379,766
3380,766
3381,768
3382,768
3383,768
3384,768
3385,769
3386,770
3387,770
3388,771
3389,771
3390,772
3391,773
3392,773
3393,774
3394,774
3395,774
3396,775
3397,776
3398,776
3399,776
3400,777
3401,777
3402,778
3403,778
3404,778
3405,778
3406,778
3407,778
3408,779
3409,779
3410,780
3411,780
3412,780
3413,781
3414,781
3415,782
3416,782
3417,783
3418,783
3419,783
3420,783
3421,785
3422,785
3423,785
3424,786
3425,786
3426,786
3427,787
3428,788
3429,788
3430,788
3431,789
3432,789
3433,789
3434,789
3435,789
3436,790
3437,790
3438,790
3439,791
3440,792
3441,793
3442,794
3443,795
3444,795
3445,796
3446,796
3447,796
3448,797
3449,797
3450,797
3451,799
3452,799
3453,800
3454,801
3455,802
3456,802
3457,803
3458,803
3459,804
3460,804
3461,804
3462,805
3463,805
3464,806
3465,806
3466,806
3467,806
3468,807
3469,807
3470,807
3471,807
3472,807
3473,807
3474,808
3475,808
3476,808
3477,809
3478,809
3479,809
3480,810
3481,810
3482,810
3483,810
3484,810
3485,811
3486,811
3487,811
3488,812
3489,813
3490,813
3491,814
3492,814
3493,814
3494,815
3495,815
3496,815
3497,816
3498,816
3499,817
3500,817
3501,818
3502,818
3503,819
3504,819
3505,819
3506,819
3507,821
3508,821
3509,822
3510,823
3511,823
3512,823
3513,824
3514,824
3515,824
3516,824
3517,825
3518,825
3519,825
3520,826
3521,826
3522,827
3523,827
3524,827
3525,827
3526,828
3527,828
3528,828
3529,828
3530,828
3531,829
3532,830
3533,831
3534,831
3535,831
3536,832
3537,832
3538,832
3539,832
3540,832
3541,833
3542,833
3543,833
3544,833
3545,834
3546,834
3547,835
3548,835
3549,835
3550,835
3551,835
3552,836
3553,837
3554,837
3555,837
3556,837
3557,838
3558,839
3559,840
3560,840
3561,840
3562,840
3563,840
3564,841
3565,842
3566,842
3567,843
3568,843
3569,843
3570,843
3571,843
3572,844
3573,844
3574,844
3575,845
3576,846
3577,846
3578,846
3579,847
3580,847
3581,848
3582,848
3583,850
3584,850
3585,850
3586,850
3587,851
3588,851
3589,851
3590,851
3591,851
3592,853
3593,853
3594,853
3595,854
3596,854
3597,855
3598,855
3599,855
3600,857
3601,857
3602,857
3603,858
3604,858
3605,858
3606,858
3607,858
3608,859
3609,859
3610,859
3611,860
3612,860
3613,860
3614,861
3615,861
3616,862
3617,863
3618,863
3619,863
3620,864
3621,864
3622,865
3623,867
3624,868
3625,868
3626,869
3627,870
3628,870
3629,870
3630,870
3631,870
3632,872
3633,872
3634,873
3635,873
3636,873
3637,873
3638,873
3639,875
3640,876
3641,876
3642,877
3643,877
3644,879
3645,879
3646,880
3647,881
3648,881
3649,882
3650,882
3651,882
3652,882
3653,882
3654,882
3655,882
3656,883
3657,883
3658,884
3659,884
3660,884
3661,884
3662,885
3663,885
3664,887
3665,887
3666,888
3667,888
3668,888
3669,889
3670,889
3671,891
3672,891
3673,892
3674,893
3675,894
3676,894
3677,895
3678,895
3679,895
3680,895
3681,896
3682,896
3683,898
3684,898
3685,898
3686,899
3687,901
3688,902
3689,902
3690,902
3691,902
3692,903
3693,904
3694,905
3695,905
3696,906
3697,906
3698,906
3699,907
3700,907
3701,907
3702,907
3703,908
3704,908
3705,909
3706,909
3707,909
3708,910
3709,910
3710,910
3711,911
3712,911
3713,911
3714,912
3715,912
3716,912
3717,912
3718,912
3719,913
3720,913
3721,914
3722,914
3723,914
3724,915
3725,916
3726,916
3727,916
3728,916
3729,916
3730,917
3731,918
3732,918
3733,918
3734,919
3735,920
3736,921
3737,921
3738,921
3739,925
3740,925
3741,926
3742,926
3743,926
3744,927
3745,928
3746,929
3747,929
3748,930
3749,930
3750,930
3751,930
3752,931
3753,931
3754,932
3755,932
3756,932
3757,933
3758,933
3759,934
3760,934
3761,934
3762,935
3763,936
3764,939
3765,940
3766,940
3767,941
3768,942
3769,944
3770,944
3771,945
3772,945
3773,946
3774,947
3775,948
3776,950
3777,951
3778,951
3779,951
3780,951
3781,952
3782,953
3783,955
3784,958
3785,959
3786,959
3787,959
3788,959
3789,960
3790,960
3791,961
3792,961
3793,961
3794,962
3795,962
3796,962
3797,962
3798,964
3799,965
3800,965
3801,965
3802,966
3803,967
3804,967
3805,967
3806,967
3807,968
3808,968
3809,969
3810,969
3811,969
3812,970
3813,970
3814,970
3815,971
3816,971
3817,971
3818,972
3819,972
3820,975
3821,975
3822,975
3823,975
3824,975
3825,977
3826,979
3827,979
3828,982
3829,982
3830,983
3831,983
3832,985
3833,986
3834,986
3835,986
3836,987
3837,988
3838,988
3839,989
3840,989
3841,990
3842,991
3843,991
3844,992
3845,992
3846,992
3847,993
3848,994
3849,994
3850,997
3851,997
3852,998
3853,998
3854,998
3855,998
3856,998
3857,999
3858,1000
3859,1000
3860,1000
3861,1001
3862,1001
3863,1002
3864,1002
3865,1002
3866,1002
3867,1003
3868,1003
3869,1004
3870,1005
3871,1005
3872,1005
3873,1005
3874,1005
3875,1006
3876,1006
3877,1007
3878,1008
3879,1009
3880,1010
3881,1010
3882,1010
3883,1011
3884,1011
3885,1012
3886,1012
3887,1012
3888,1012
3889,1012
3890,1013
3891,1013
3892,1014
3893,1014
3894,1016
3895,1017
3896,1017
3897,1017
3898,1018
3899,1018
3900,1019
3901,1019
3902,1021
3903,1021
3904,1021
3905,1022
3906,1022
3907,1022
3908,1022
3909,1023
3910,1023
3911,1023
3912,1024
3913,1024
3914,1025
3915,1025
3916,1025
3917,1026
3918,1027
3919,1027
3920,1028
3921,1028
3922,1029
3923,1030
3924,1030
3925,1031
3926,1032
3927,1033
3928,1033
3929,1034
3930,1034
3931,1035
3932,1036
3933,1036
3934,1036
3935,1037
3936,1037
3937,1037
3938,1037
3939,1038
3940,1038
3941,1039
3942,1039
3943,1040
3944,1041
3945,1041
3946,1042
3947,1042
3948,1043
3949,1043
3950,1044
3951,1044
3952,1044
3953,1044
3954,1045
3955,1045
3956,1045
3957,1045
3958,1046
3959,1046
3960,1046
3961,1046
3962,1049
3963,1049
3964,1049
3965,1049
3966,1050
3967,1050
3968,1051
3969,1051
3970,1052
3971,1053
3972,1054
3973,1055
3974,1055
3975,1055
3976,1057
3977,1059
3978,1059
3979,1059
3980,1060
3981,1060
3982,1061
3983,1061
3984,1061
3985,1062
3986,1063
3987,1063
3988,1064
3989,1065
3990,1067
3991,1068
3992,1068
3993,1068
3994,1069
3995,1071
3996,1071
3997,1073
3998,1073
3999,1073
4000,1073
4001,1074
4002,1075
4003,1076
4004,1076
4005,1076
4006,1076
4007,1076
4008,1076
4009,1077
4010,1078
4011,1078
4012,1078
4013,1078
4014,1080
4015,1080
4016,1081
4017,1081
4018,1081
4019,1082
4020,1082
4021,1082
4022,1083
4023,1083
4024,1084
4025,1084
4026,1085
4027,1085
4028,1086
4029,1086
4030,1087
4031,1087
4032,1087
4033,1088
4034,1088
4035,1089
4036,1090
4037,1090
4038,1090
4039,1091
4040,1091
4041,1091
4042,1091
4043,1092
4044,1092
4045,1093
4046,1094
4047,1094
4048,1095
4049,1095
4050,1095
4051,1096
4052,1097
4053,1097
4054,1097
4055,1098
4056,1098
4057,1098
4058,1100
4059,1100
4060,1100
4061,1101
4062,1103
4063,1103
4064,1103
4065,1104
4066,1104
4067,1104
4068,1105
4069,1106
4070,1106
4071,1107
4072,1108
4073,1108
4074,1108
4075,1108
4076,1109
4077,1110
4078,1111
4079,1111
4080,1112
4081,1112
4082,1112
4083,1112
4084,1113
4085,1113
4086,1113
4087,1114
4088,1115
4089,1116
4090,1116
4091,1117
4092,1117
4093,1118
4094,1118
4095,1118
4096,1119
4097,1119
4098,1119
4099,1120
4100,1120
4101,1120
4102,1122
4103,1122
4104,1123
4105,1123
4106,1123
4107,1124
4108,1124
4109,1124
4110,1125
4111,1125
4112,1126
4113,1126
4114,1126
4115,1126
4116,1126
4117,1127
4118,1128
4119,1128
4120,1128
4121,1129
4122,1129
4123,1129
4124,1130
4125,1130
4126,1130
4127,1131
4128,1131
4129,1131
4130,1131
4131,1131
4132,1133
4133,1133
4134,1134
4135,1135
4136,1137
4137,1137
4138,1137
4139,1138
4140,1139
4141,1140
4142,1140
4143,1140
4144,1142
4145,1143
4146,1145
4147,1145
4148,1145
4149,1146
4150,1146
4151,1146
4152,1148
4153,1148
4154,1149
4155,1150
4156,1151
4157,1151
4158,1152
4159,1152
4160,1152
4161,1153
4162,1154
4163,1154
4164,1155
4165,1155
4166,1155
4167,1157
4168,1157
4169,1158
4170,1158
4171,1158
4172,1159
4173,1159
4174,1160
4175,1160
4176,1161
4177,1162
4178,1162
4179,1162
4180,1162
4181,1163
4182,1163
4183,1165
4184,1165
4185,1165
4186,1166
4187,1166
4188,1167
4189,1167
4190,1167
4191,1168
4192,1168
4193,1169
4194,1170
4195,1170
4196,1170
4197,1170
4198,1170
4199,1170
4200,1170
4201,1170
4202,1170
4203,1172
4204,1173
4205,1173
4206,1174
4207,1174
4208,1174
4209,1175
4210,1175
4211,1175
4212,1176
4213,1177
4214,1177
4215,1178
4216,1178
4217,1178
4218,1179
4219,1179
4220,1180
4221,1180
4222,1180
4223,1180
4224,1181
4225,1181
4226,1181
4227,1181
4228,1181
4229,1182
4230,1182
4231,1182
4232,1183
4233,1184
4234,1184
4235,1185
4236,1185
4237,1186
4238,1187
4239,1187
4240,1188
4241,1189
4242,1190
4243,1190
4244,1191
4245,1191
4246,1191
4247,1192
4248,1192
4249,1193
4250,1193
4251,1193
4252,1193
4253,1193
4254,1193
4255,1194
4256,1194
4257,1196
4258,1197
4259,1197
4260,1197
4261,1198
4262,1199
4263,1200
4264,1203
4265,1205
4266,1206
4267,1207
4268,1208
4269,1208
4270,1208
4271,1208
4272,1209
4273,1209
4274,1210
4275,1211
4276,1212
4277,1214
4278,1214
4279,1215
4280,1215
4281,1215
4282,1215
4283,1215
4284,1215
4285,1216
4286,1216
4287,1216
4288,1217
4289,1217
4290,1217
4291,1217
4292,1217
4293,1218
4294,1219
4295,1219
4296,1219
4297,1220
4298,1220
4299,1221
4300,1221
4301,1222
4302,1222
4303,1222
4304,1223
4305,1223
4306,1223
4307,1224
4308,1225
4309,1225
4310,1227
4311,1229
4312,1230
4313,1232
4314,1232
4315,1232
4316,1233
4317,1233
4318,1234
4319,1235
4320,1236
4321,1236
4322,1236
4323,1236
4324,1236
4325,1237
4326,1237
4327,1237
4328,1239
4329,1239
4330,1240
4331,1241
4332,1241
4333,1241
4334,1242
4335,1242
4336,1243
4337,1244
4338,1244
4339,1244
4340,1245
4341,1245
4342,1245
4343,1246
4344,1246
4345,1247
4346,1247
4347,1247
4348,1247
4349,1247
4350,1248
4351,1248
4352,1248
4353,1248
4354,1249
4355,1250
4356,1250
4357,1250
4358,1251
4359,1251
4360,1253
4361,1253
4362,1253
4363,1254
4364,1254
4365,1254
4366,1255
4367,1255
4368,1256
4369,1256
4370,1256
4371,1257
4372,1258
4373,1258
4374,1258
4375,1258
4376,1258
4377,1259
4378,1260
4379,1260
4380,1260
4381,1261
4382,1261
4383,1262
4384,1262
4385,1262
4386,1263
4387,1263
4388,1263
4389,1263
4390,1264
4391,1265
4392,1265
4393,1265
4394,1267
4395,1268
4396,1268
4397,1268
4398,1269
4399,1269
4400,1270
4401,1271
4402,1271
4403,1271
4404,1271
4405,1272
4406,1272
4407,1272
4408,1272
4409,1273
4410,1275
4411,1275
4412,1275
4413,1276
4414,1276
4415,1277
4416,1277
4417,1278
4418,1279
4419,1279
4420,1280
4421,1281
4422,1282
4423,1284
4424,1285
4425,1285
4426,1286
4427,1286
4428,1286
4429,1287
4430,1287
4431,1288
4432,1291
4433,1291
4434,1291
4435,1292
4436,1292
4437,1292
4438,1292
4439,1292
4440,1292
4441,1293
4442,1293
4443,1294
4444,1295
4445,1296
4446,1296
4447,1296
4448,1297
4449,1297
4450,1297
4451,1297
4452,1298
4453,1298
4454,1298
4455,1299
4456,1299
4457,1299
4458,1300
4459,1301
4460,1301
4461,1302
4462,1302
4463,1302
4464,1302
4465,1303
4466,1304
4467,1304
4468,1304
4469,1305
4470,1305
4471,1306
4472,1306
4473,1306
4474,1306
4475,1306
4476,1308
4477,1308
4478,1308
4479,1310
4480,1311
4481,1311
4482,1311
4483,1312
4484,1315
4485,1315
4486,1317
4487,1317
4488,1318
4489,1318
4490,1318
4491,1318
4492,1318
4493,1318
4494,1319
4495,1319
4496,1319
4497,1319
4498,1320
4499,1320
4500,1321
4501,1321
4502,1322
4503,1322
4504,1322
4505,1323
4506,1324
4507,1324
4508,1325
4509,1325
4510,1326
4511,1326
4512,1326
4513,1326
4514,1326
4515,1326
4516,1327
4517,1327
4518,1327
4519,1328
4520,1328
4521,1328
4522,1329
4523,1329
4524,1329
4525,1331
4526,1332
4527,1332
4528,1333
4529,1334
4530,1334
4531,1334
4532,1334
4533,1334
4534,1335
4535,1337
4536,1337
4537,1338
4538,1339
4539,1339
4540,1339
4541,1341
4542,1341
4543,1342
4544,1343
4545,1344
4546,1345
4547,1345
4548,1347
4549,1347
4550,1348
4551,1348
4552,1348
4553,1348
4554,1349
4555,1349
4556,1349
4557,1349
4558,1349
4559,1350
4560,1350
4561,1351
4562,1351
4563,1352
4564,1353
4565,1353
4566,1353
4567,1353
4568,1353
4569,1354
4570,1354
4571,1357
4572,1357
4573,1357
4574,1357
4575,1358
4576,1359
4577,1359
4578,1360
4579,1360
4580,1361
4581,1363
4582,1365
4583,1365
4584,1365
4585,1365
4586,1365
4587,1366
4588,1367
4589,1367
4590,1367
4591,1367
4592,1367
4593,1368
4594,1368
4595,1370
4596,1370
4597,1370
4598,1371
4599,1373
4600,1374
4601,1374
4602,1374
4603,1375
4604,1375
4605,1377
4606,1377
4607,1377
4608,1378
4609,1378
4610,1379
4611,1379
4612,1379
4613,1380
4614,1380
4615,1383
4616,1383
4617,1384
4618,1384
4619,1385
4620,1385
4621,1387
4622,1389
4623,1389
4624,1390
4625,1391
4626,1391
4627,1392
4628,1393
4629,1393
4630,1393
4631,1394
4632,1394
4633,1394
4634,1395
4635,1396
4636,1396
4637,1397
4638,1398
4639,1398
4640,1399
4641,1399
4642,1400
4643,1401
4644,1401
4645,1401
4646,1403
4647,1405
4648,1405
4649,1406
4650,1406
4651,1407
4652,1407
4653,1408
4654,1409
4655,1410
4656,1411
4657,1411
4658,1411
4659,1411
4660,1412
4661,1413
4662,1413
4663,1414
4664,1415
4665,1417
4666,1417
4667,1417
4668,1418
4669,1419
4670,1419
4671,1419
